timestamp_utc,symbol,side,grade,score,price,rsi_15m,rsi_1h,change_24h_percent,quote_volume_24h,vol_1m,vol_5m,vol_15m,vol_60m,net_vol_1m,net_vol_15m,net_vol_60m,ping_count_24h
2025-11-16T23:43:52.606257,0GUSDT,BUY,✅ Good,7,1.258,63.73626373626372,53.34538878842674,-5.838,13057644.81418,383.24,6803.06,47425.53,115654.02,383.24,134179.66,72053.44999999998,0
2025-11-16T23:43:58.461110,XPLUSDT,BUY,✅ Good,7,0.2321,55.96514745308309,46.6786355475763,0.957,34214532.79289,137663.5,843720.6,1862573.6,7252152.9,137663.5,8466272.9,4703796.2,1
2025-11-16T23:44:20.548768,WALUSDT,BUY,✅ Good,7,0.1929,50.97493036211689,34.710743801652825,-4.125,1354393.58996,253.5,4802.6,47266.2,402269.7,253.5,1486.0999999999913,666862.6000000001,0
2025-11-16T23:51:39.462448,RLCUSDT,BUY,🚀 Very Strong,9,0.78,53.70370370370371,30.75170842824599,0.775,2652303.557,0.0,1065.3,4140.4,31130.5,0.0,2120.2999999999984,142668.8,0
2025-11-17T00:01:38.004309,ERAUSDT,BUY,🔥 Strong,8,0.2351,66.74968866749691,43.43971631205672,3.935,8784898.96044,256450.5,1552207.8,1532932.7,1553758.1,256450.5,1605667.4,1946755.9000000001,1
2025-11-17T00:10:21.239803,LSKUSDT,BUY,🚀 Very Strong,9,0.261,60.0,31.372549019607845,-2.612,4807558.9618,88939.4,88939.4,1058279.1,1065481.7,88939.4,1090008.6,3722466.4000000004,1
2025-11-17T00:14:29.721802,XNOUSDT,BUY,🔥 Strong,8,0.965,72.64150943396223,52.73972602739725,-3.112,1259905.82548,176.79,12846.06,99317.21,99317.21,176.79,163544.29,79088.14,0
2025-11-17T00:19:19.549880,WCTUSDT,BUY,✅ Good,7,0.1348,48.57142857142857,43.650793650793645,20.25,24905693.14977,18119.9,831954.8,831954.8,3387373.4,-18119.9,5906729.399999999,7647484.9,0
2025-11-17T00:29:20.539022,YFIUSDT,BUY,✅ Good,7,4592.0,53.596287703016245,25.70093457943925,-1.417,1060988.99307,0.07578,0.51231,1.12542,2.2635,0.07578,3.38966,39.16133,0
2025-11-17T00:29:32.372335,DOTUSDT,BUY,✅ Good,7,2.819,53.97727272727258,25.652173913043498,0.142,16175429.11931,4396.47,40974.19,98402.47,146918.6,4396.47,140510.32,533857.57,0
2025-11-17T00:29:46.826843,KSMUSDT,BUY,🔥 Strong,8,9.98,58.8235294117645,31.623931623931554,-1.578,1358766.97014,426.31,933.411,4083.763,4484.514,426.31,2703.732,22184.823,0
2025-11-17T00:29:51.028334,RUNEUSDT,BUY,🔥 Strong,8,0.724,58.2089552238806,37.83783783783784,-0.822,2597906.9896,3539.8,42523.8,73855.3,98307.9,3539.8,64761.3,454750.1,0
2025-11-17T00:35:43.605941,BANANAUSDT,BUY,✅ Good,7,8.55,67.21311475409841,28.981723237597876,-2.951,1819308.14166,494.289,365.3,1991.212,6261.525,494.289,5725.441000000001,15166.846,0
2025-11-17T00:36:20.229094,ACTUSDT,BUY,🔥 Strong,8,0.0188,50.704225352112694,53.57142857142857,5.028,1588405.77268,39136.2,155627.4,1706321.8,3272166.4,39136.2,2092942.8,9559425.1,1
2025-11-17T00:36:39.464767,BIOUSDT,BUY,✅ Good,7,0.0663,50.33112582781453,52.722063037249306,0.455,3781068.65609,87597.7,206070.0,493390.4,1917833.4,87597.7,1363364.0,6530565.800000001,1
2025-11-17T00:37:11.323219,EPICUSDT,BUY,🔥 Strong,8,0.589,48.507462686567216,24.637681159420254,-3.758,1664330.6701,34.0,19646.0,24925.4,73657.5,34.0,4541.299999999999,115493.5,0
2025-11-17T00:38:10.227428,NXPCUSDT,BUY,🔥 Strong,8,0.3909,81.44329896907216,68.8715953307393,2.814,1658693.41427,509.8,30781.9,185913.5,608020.8,509.8,572591.5,869278.0,0
2025-11-17T00:38:28.505213,SPKUSDT,BUY,🔥 Strong,8,0.033859,80.7555238774055,45.998445998445966,-0.478,2698170.877645,416841.0,3010311.0,3454127.0,5365853.0,416841.0,3510299.0,9122293.0,1
2025-11-17T00:38:32.173761,SAHARAUSDT,BUY,✅ Good,7,0.07982,61.46179401993373,44.37799043062213,2.834,1997308.05464,3457.0,123594.0,405511.0,1579333.0,3457.0,1998424.0,2756923.0,1
2025-11-17T00:39:06.084444,PUMPUSDT,BUY,✅ Good,7,0.003469,50.536352800953374,35.72519083969465,-2.937,39565030.840855,1082646.0,60580307.0,193802303.0,521203459.0,1082646.0,281669934.0,1355854285.0,1
2025-11-17T00:39:11.947052,ZKCUSDT,BUY,✅ Good,7,0.16,59.10290237467022,42.13305174234427,0.946,1732972.18742,62.6,96635.1,181852.1,341727.8,62.6,167046.7,1095922.1,0
2025-11-17T00:39:48.606847,ENSOUSDT,BUY,🔥 Strong,8,0.934,45.195052331113224,44.27430093209055,5.896,5555721.5729,10462.23,134985.5,206258.17,419450.81,-10462.23,248757.19,77208.1700000001,1
2025-11-17T00:39:54.462247,ZBTUSDT,BUY,✅ Good,7,0.1318,57.33944954128427,38.073394495412835,-2.798,2326094.10876,29114.6,102658.0,159651.1,497121.7,-29114.6,192024.40000000002,1630644.4,0
2025-11-17T00:40:00.385035,GIGGLEUSDT,BUY,✅ Good,7,131.97,50.13029762721165,26.8156424581005,-6.358,43778198.35419,295.629,1395.04,2298.46,8842.641,-295.629,7391.482999999999,50991.27099999999,0
2025-11-17T00:55:58.896382,BROCCOLI714USDT,BUY,✅ Good,7,0.018,64.93506493506483,47.95539033457245,2.623,2658017.99487,231231.0,231231.0,915505.0,6557628.0,231231.0,5228262.0,24671128.0,3
2025-11-17T01:14:43.969363,SIGNUSDT,BUY,✅ Good,7,0.04049,59.97931747673225,56.22628492583654,9.492,2906183.96554,21388.0,72353.0,282103.0,282103.0,21388.0,931576.0,6566618.0,5
2025-11-17T01:28:07.322100,XNOUSDT,BUY,✅ Good,7,1.027,60.91370558375631,67.98029556650249,5.01,1443922.19509,2261.43,12869.33,72184.91,131848.7,2261.43,87782.37,431907.08,0
2025-11-17T01:32:59.306854,INITUSDT,BUY,🚀 Very Strong,9,0.1242,70.81911262798624,35.42435424354245,1.223,4122320.95974,1107719.6,2717467.3,2707426.8,3451964.5,1107719.6,2249195.8,8441023.9,1
2025-11-17T02:11:45.785216,GIGGLEUSDT,BUY,✅ Good,7,132.44,62.847665220719506,30.94479830148623,-7.561,42762301.50839,603.004,775.097,2686.593,2688.096,603.004,7328.533,17621.670000000002,0
2025-11-17T02:23:06.130448,SCRTUSDT,BUY,✅ Good,7,0.1803,48.441247002398086,56.211180124223596,-0.442,3359816.24868,824.9,15631.6,22011.1,193822.7,824.9,137513.0,119036.00000000006,1
2025-11-17T02:24:22.274936,WBETHUSDT,BUY,✅ Good,7,3417.11,60.64372628549,40.97035432326729,-0.359,6367107.245759,0.1119,6.9362,9.6628,23.656,0.1119,7.999700000000001,78.32139999999998,0
2025-11-17T02:28:52.988315,TREEUSDT,BUY,✅ Good,7,0.1515,71.50537634408603,51.754385964912295,6.615,3722389.02096,14829.4,27953.5,60138.9,123336.6,14829.4,13767.900000000001,2371674.2,2
2025-11-17T02:36:51.500351,DUSKUSDT,BUY,🚀 Very Strong,10,0.0615,37.85310734463276,56.97478991596638,1.99,3682946.0413,355603.0,747774.0,1876355.0,3541857.0,-355603.0,3320065.0,2774006.0,3
2025-11-17T02:38:46.593012,AVAXUSDT,BUY,✅ Good,7,15.39,64.70588235294122,47.31707317073172,-1.536,47749142.9658,1538.06,5059.42,13348.97,109616.67,1538.06,93113.82,495604.12999999995,0
2025-11-17T02:43:30.921129,MANTAUSDT,BUY,✅ Good,7,0.1151,51.16279069767448,50.92024539877304,-5.189,3224042.30731,16141.7,47202.8,134368.3,563281.8,16141.7,514404.39999999997,1381738.7000000002,1
2025-11-17T03:00:25.689641,APTUSDT,BUY,✅ Good,7,2.881,67.66917293233071,51.02040816326526,-1.673,18776597.49938,2257.72,2257.72,2257.72,2257.72,2257.72,46797.36,451421.74,0
2025-11-17T03:03:32.023765,THEUSDT,BUY,🔥 Strong,8,0.1577,73.11827956989242,49.73821989528794,-1.13,1178666.37682,22358.8,789271.4,789271.4,789271.4,22358.8,743482.9,1179393.5,1
2025-11-17T03:04:07.541556,LAYERUSDT,BUY,🚀 Very Strong,9,0.2216,57.58683729433268,40.04854368932038,3.214,4329157.405862,1711.12,123492.06,123492.06,123492.06,1711.12,406519.29,613956.51,0
2025-11-17T03:04:31.699133,MUBARAKUSDT,BUY,🔥 Strong,8,0.01911,60.13986013986013,33.155080213903744,0.686,5503995.43585,33406.6,124234.9,124234.9,134832.9,-33406.6,224314.00000000003,3875202.0999999996,0
2025-11-17T03:04:37.517481,BROCCOLI714USDT,BUY,🔥 Strong,8,0.01783,48.90510948905101,50.436205016357604,1.48,2636418.34765,23813.0,249219.0,249219.0,249219.0,-23813.0,677880.0,3483371.0,3
2025-11-17T03:12:39.887575,XRPUSDT,BUY,✅ Good,7,2.256,76.26774847870186,44.69632164242939,0.741,274522610.17308,61849.8,852516.9,1864513.7,1864758.0,61849.8,945928.0000000001,10287400.6,0
2025-11-17T03:14:01.791417,RLCUSDT,BUY,🔥 Strong,8,0.785,41.42011834319527,34.32835820895522,1.29,2767137.8686,37.0,386.2,8148.5,8148.5,37.0,30896.0,25031.500000000015,0
2025-11-17T03:14:22.816325,SOLUSDT,BUY,✅ Good,7,140.1,74.4939271255061,45.26034712950597,-0.278,499007715.28039,1965.75,24087.92,40990.217,41058.506,1965.75,5649.923999999999,232419.75699999998,0
2025-11-17T03:14:52.936364,JSTUSDT,BUY,🔥 Strong,8,0.03659,66.66666666666495,46.11650485436883,0.384,2513965.793467,252965.0,343361.8,418313.4,418313.4,252965.0,878401.6000000001,11761050.1,1
2025-11-17T03:16:16.374179,CKBUSDT,BUY,✅ Good,7,0.002941,57.39644970414202,49.13494809688585,-1.836,1093180.449637,0.0,97349.0,97349.0,1565906.0,0.0,1333816.0,10177917.0,0
2025-11-17T03:16:23.356529,CAKEUSDT,BUY,✅ Good,7,2.396,59.124087591240844,37.88903924221916,-1.682,12830519.51229,1138.82,12689.56,12689.56,43063.67,-1138.82,45622.25,361648.66,0
2025-11-17T03:17:54.539278,PYRUSDT,BUY,✅ Good,7,0.618,56.76855895196507,38.36065573770492,-4.777,1275452.624256,2694.297,3884.264,3884.264,6921.254,2694.297,14207.912,31319.441,0
2025-11-17T03:23:03.462445,TUTUSDT,BUY,🚀 Very Strong,9,0.01825,66.16314199395764,59.61538461538456,4.048,2068560.59935,41692.0,1793756.0,2306706.0,3571228.0,41692.0,3688668.0,16898941.0,3
2025-11-17T03:23:10.377479,BABYUSDT,BUY,✅ Good,7,0.02792,54.1850220264317,33.92070484581501,-6.403,1744945.53942,0.0,199520.0,438330.0,787671.0,0.0,1565246.0,3482153.0,0
2025-11-17T03:24:03.750023,ERAUSDT,BUY,🚀 Very Strong,9,0.2486,61.295106277805196,56.36363636363639,9.66,9631882.2665,877.8,137594.8,259116.0,514196.4,-877.8,807802.0,3768808.7999999993,1
2025-11-17T03:24:22.548698,WLFIUSDT,BUY,🚀 Very Strong,9,0.1478,64.23841059602644,54.904831625183,-0.404,29530785.01601,7345.9,1314294.3,1759852.7,2833677.4,7345.9,3110165.3,21451026.099999998,1
2025-11-17T03:54:29.377576,RAREUSDT,BUY,✅ Good,7,0.0295,54.545454545454625,41.66666666666664,-1.338,1121121.2232,416.7,238643.6,564158.8,755949.4,416.7,653913.0,5050596.4,0
2025-11-17T03:57:50.895401,TAOUSDT,BUY,✅ Good,7,328.3,45.09803921568629,43.52678571428572,-3.128,38473256.4774,32.6834,88.5845,513.0992,3007.9212,32.6834,3007.9212,9571.0506,0
2025-11-17T03:58:40.950571,KAIAUSDT,BUY,🔥 Strong,8,0.0892,54.79452054794528,53.14285714285712,1.249,2185720.24457,1742.3,456828.0,1378915.2,1725627.6,1742.3,1496853.5,4150347.9,0
2025-11-17T03:59:25.108231,1000CHEEMSUSDT,BUY,✅ Good,7,0.001252,52.38095238095197,54.83271375464694,2.121,1206147.178657,114642.0,1456553.0,11602345.0,51096691.0,-114642.0,15227333.0,96231587.0,1
2025-11-17T04:01:17.622122,PLUMEUSDT,BUY,✅ Good,7,0.03109,48.49445324881128,43.035343035343026,1.901,6499751.43696,517325.0,1072212.0,1072212.0,1080452.0,-517325.0,972878.0,27406331.0,0
2025-11-17T04:18:26.844847,PARTIUSDT,BUY,🔥 Strong,8,0.0677,52.63157894736834,50.0,-7.005,1920543.38352,46135.1,822934.0,822934.0,1107709.6,46135.1,1165250.0,2841332.0,1
2025-11-17T04:19:40.031663,TREEUSDT,BUY,🚀 Very Strong,10,0.1553,55.17578124999998,58.45588235294117,9.443,4076764.82282,43716.6,723299.1,723299.1,1498594.3,43716.6,1888347.2000000002,972735.3,3
2025-11-17T04:28:36.692285,ZENUSDT,BUY,✅ Good,7,14.483,53.08760830697294,48.7455940286129,4.164,79800569.71147,4974.44,28915.16,118112.94,212240.01,-4974.44,384878.98000000004,462035.74000000005,0
2025-11-17T04:29:28.109323,UNIUSDT,BUY,✅ Good,7,7.425,45.74811625403656,47.29281767955804,0.487,91379776.18278,5219.44,111682.98,177942.44,250487.93,5219.44,387911.01,746616.8999999999,0
2025-11-17T04:35:16.454381,LISTAUSDT,BUY,🔥 Strong,8,0.2233,65.62499999999997,52.73698264352469,3.812,1031414.6499,9493.3,9493.3,529127.0,1251995.5,9493.3,1271666.7,1448557.1,1
2025-11-17T04:39:23.916507,ENSOUSDT,BUY,✅ Good,7,0.937,52.38095238095242,50.36764705882354,6.963,7351241.36019,841.1,5952.6,22112.39,153246.42,-841.1,36769.56999999999,1160516.29,1
2025-11-17T05:13:08.261515,THEUSDT,BUY,✅ Good,7,0.1609,65.49520766773153,65.31365313653133,0.563,1464499.73443,204.2,142089.1,635789.0,635789.0,204.2,631065.7,2003191.9,1
2025-11-17T05:14:41.473329,STOUSDT,BUY,✅ Good,7,0.1695,60.49382716049377,62.04933586337763,3.543,1336634.77088,1713.7,20961.1,143764.5,143764.5,1713.7,295922.0,283242.0,0
2025-11-17T05:29:11.946266,PENDLEUSDT,BUY,✅ Good,7,2.456,54.35092724679032,66.45702306079669,3.672,15796558.3847,289.5,3385.6,10964.0,37548.3,289.5,26770.899999999998,560393.8999999999,0
2025-11-17T05:32:25.484291,LAYERUSDT,BUY,🚀 Very Strong,9,0.2275,58.891013384321234,50.315258511979835,5.814,4600808.274111,14746.53,54394.21,52826.82,296150.35,14746.53,229260.13,1083385.46,1
2025-11-17T05:42:17.212009,KAVAUSDT,BUY,✅ Good,7,0.1334,48.780487804878064,46.79802955665025,-3.052,2101348.81334,1144.8,15666.8,268726.9,349860.8,1144.8,288423.7,877927.6000000001,0
2025-11-17T05:43:13.775451,JSTUSDT,BUY,✅ Good,7,0.03663,49.29577464788763,44.44444444444472,0.466,2473028.08485,1291.3,254046.5,726359.9,1139336.0,1291.3,215543.40000000002,5145636.1,1
2025-11-17T06:02:07.361503,RSRUSDT,BUY,✅ Good,7,0.003793,70.4633204633204,60.18078020932448,-2.167,2540371.314511,445540.0,10650517.7,10650517.7,10770231.2,-445540.0,14988165.799999999,55672562.599999994,0
2025-11-17T06:03:27.712201,FISUSDT,BUY,✅ Good,7,0.0583,49.275362318840756,53.21100917431192,-9.892,2410515.6959,1611.0,162403.0,162403.0,162455.0,1611.0,839746.0,1477990.0,0
2025-11-17T06:04:43.870422,AUCTIONUSDT,BUY,✅ Good,7,6.13,46.391752577319515,51.388888888888694,-0.809,1267442.1649,1356.86,5473.16,5473.16,5473.16,1356.86,5954.32,7836.0199999999995,0
2025-11-17T06:09:09.504573,MOVEUSDT,BUY,✅ Good,7,0.0546,47.619047619047564,64.47368421052637,0.924,1972607.92699,0.0,1615060.4,2661348.8,2661348.8,0.0,3237819.0,3205307.7,0
2025-11-17T06:20:01.030256,SOLUSDT,BUY,✅ Good,7,141.51,78.40909090909085,66.60525103638855,-0.324,517242659.73878,1737.614,18923.9,18923.9,38140.473,1737.614,39194.371,385680.11000000004,0
2025-11-17T07:04:10.724133,POLUSDT,BUY,✅ Good,7,0.1516,61.01694915254233,50.8474576271186,-3.255,14413486.26657,7689.6,377639.4,377639.4,377639.4,7689.6,1371123.5,570798.4999999999,0
2025-11-17T07:14:48.948080,ATOMUSDT,BUY,🔥 Strong,8,2.821,58.474576271186514,67.78741865509767,-1.364,5318987.55499,3030.98,7998.7,63670.44,63670.44,3030.98,102712.67,35544.79000000001,0
2025-11-17T07:17:05.079955,INJUSDT,BUY,✅ Good,7,6.66,48.09160305343512,57.851239669421496,-2.489,5017429.9324,8.03,427.85,426.2,8689.06,8.03,11456.17,17915.96,0
2025-11-17T07:18:04.600593,SHIBUSDT,BUY,✅ Good,7,9.06e-06,51.20481927710844,52.17391304347816,-0.984,9485077.01380194,21538551.0,2675877864.0,2675877864.0,12684883407.0,21538551.0,17932819104.0,39401245017.0,1
2025-11-17T07:18:26.756744,QNTUSDT,BUY,🚀 Very Strong,9,82.91,52.30352303523048,47.45341614906828,-2.927,3366905.18161,2.291,680.39,680.39,929.072,2.291,878.039,1567.676,0
2025-11-17T07:24:49.775007,HYPERUSDT,BUY,🚀 Very Strong,9,0.1591,47.252747252747106,45.94594594594561,0.0,1484559.74772,0.0,4136.8,20872.8,64398.4,0.0,79141.4,222371.5,0
2025-11-17T07:58:08.688924,PENDLEUSDT,BUY,🔥 Strong,8,2.506,47.28260869565211,62.99019607843137,6.277,16462689.5667,20.8,29069.9,99593.1,268490.7,20.8,268490.69999999995,211403.0,0
2025-11-17T07:59:22.874454,ETHFIUSDT,BUY,✅ Good,7,0.896,46.478873239436616,41.48936170212766,-4.478,10991277.1046,0.0,21575.7,95191.0,374537.7,0.0,167023.7,31371.20000000001,0
2025-11-17T08:10:33.775451,BATUSDT,BUY,✅ Good,7,0.1807,47.78761061946902,58.00756620428751,0.725,3501316.0048,1111.0,1111.0,129970.0,131025.0,1111.0,755211.0,1784139.0,0
2025-11-17T08:17:00.809679,SEIUSDT,BUY,✅ Good,7,0.1589,60.902255639097895,61.61137440758312,-3.522,21220507.48029,0.0,134526.1,134526.1,511943.3,0.0,720291.4,3786330.5,0
2025-11-17T08:18:29.419335,ZROUSDT,BUY,✅ Good,7,1.454,53.50553505535046,59.961315280464255,-2.219,3358877.31268,1070.9,3180.99,2149.45,13143.75,1070.9,7815.650000000001,54987.09,0
2025-11-17T08:19:48.770326,1000CHEEMSUSDT,BUY,✅ Good,7,0.001255,58.878504672897286,57.547169811320714,2.7,1295733.782597,405979.0,3961571.0,3959970.0,18749348.0,-405979.0,18882285.0,40093369.0,1
2025-11-17T08:34:51.060428,MAGICUSDT,BUY,✅ Good,7,0.1188,51.72413793103458,60.126582278480896,-0.586,1962803.77816,14035.3,406899.2,406899.2,755071.5,14035.3,642755.9,341766.4000000001,1
2025-11-17T08:38:00.685831,MOVEUSDT,BUY,✅ Good,7,0.0545,45.81151832460734,54.832713754646875,1.679,3312326.32239,23150.0,167709.2,277136.6,2449318.3,23150.0,513119.69999999984,18772741.5,1
2025-11-17T08:41:24.942748,ENSOUSDT,BUY,✅ Good,7,0.936,50.61728395061729,49.45567651632973,6.243,8057827.09917,2854.61,4522.1,40249.84,115789.5,2854.61,176154.52,526238.3300000001,1
2025-11-17T08:51:06.471559,DEGOUSDT,BUY,🔥 Strong,8,0.581,56.25,54.47470817120623,-1.358,1279825.12281,4728.54,80038.13,95919.9,127415.93,4728.54,127415.93,258733.26,1
2025-11-17T09:12:40.814388,PEPEUSDT,BUY,✅ Good,7,4.98e-06,47.368421052631284,57.83132530120499,-0.6,37911897.86875503,2660471340.0,56544343035.0,174763625329.0,174764939488.0,2660471340.0,353072982469.0,795085598160.0,1
2025-11-17T09:17:05.996983,NXPCUSDT,BUY,🔥 Strong,8,0.3799,70.8782742681048,69.48356807511735,-1.427,1841566.70896,2518.4,122014.8,120050.7,131405.2,2518.4,69609.2,134180.3,0
2025-11-17T09:19:14.208684,BANKUSDT,BUY,✅ Good,7,0.0555,62.499999999999964,49.09090909090908,3.933,10313600.97819,8481.4,600148.4,600148.4,1872295.4,8481.4,315743.1,9068353.100000001,2
2025-11-17T09:25:36.862444,DUSKUSDT,BUY,🔥 Strong,8,0.0607,51.42857142857135,58.50340136054419,7.624,4245780.0178,52981.0,52981.0,686141.0,1103515.0,52981.0,2415438.0,4574860.0,4
2025-11-17T09:26:14.119810,LSKUSDT,BUY,🔥 Strong,8,0.267,65.49520766773162,51.21951219512195,4.706,6276340.2537,35462.5,229156.9,1000658.3,1341851.4,-35462.5,1619921.9,4109417.0,1
2025-11-17T09:27:36.333700,AAVEUSDT,BUY,✅ Good,7,179.33,56.35103926097001,66.02990033222613,-0.245,28981996.30132,14.503,75.375,2548.119,3731.715,-14.503,3364.629,6864.393,0
2025-11-17T09:33:47.937313,PNUTUSDT,BUY,🔥 Strong,8,0.1005,60.714285714285225,64.91228070175434,-1.18,4260088.30307,391481.2,405504.2,405504.2,822766.2,391481.2,697159.2,3414540.0999999996,1
2025-11-17T09:34:19.574241,SOLVUSDT,BUY,✅ Good,7,0.01439,56.768558951965275,50.33112582781459,-2.109,1208468.23794,31034.0,65735.0,65735.0,414717.0,31034.0,125785.0,2990285.0,1
2025-11-17T09:34:31.226052,TSTUSDT,BUY,✅ Good,7,0.01709,51.433389544688076,59.09090909090926,2.213,1437128.904332,56435.7,688459.4,688459.4,3166954.5,-56435.7,3034781.0999999996,5274430.6,0
2025-11-17T09:48:52.099169,API3USDT,BUY,✅ Good,7,0.599,62.28813559322025,57.14285714285711,1.594,3363150.43523,0.0,7429.25,7429.25,45018.67,0.0,19531.73,100478.9,0
2025-11-17T10:12:30.903893,HYPERUSDT,BUY,✅ Good,7,0.1602,69.40509915014196,56.98324022346351,-0.497,1501075.62222,2836.0,2836.0,23795.0,23795.0,2836.0,201429.8,26396.50000000003,1
2025-11-17T10:13:22.063297,TREEUSDT,BUY,✅ Good,7,0.149,47.6744186046512,61.30434782608691,1.568,4295156.30935,10806.2,23313.3,91559.2,91559.2,10806.2,86119.99999999999,591033.6,3
2025-11-17T10:13:55.525926,SKYUSDT,BUY,✅ Good,7,0.05099,53.738317757009504,65.96558317399617,0.118,2027697.4849,43415.0,594542.0,760059.0,760059.0,-43415.0,644593.0,303406.0,1
2025-11-17T10:25:34.374672,SANTOSUSDT,BUY,✅ Good,7,1.607,55.86206896551714,52.7027027027027,2.618,3267850.7072,1576.19,1576.19,6923.48,8440.85,1576.19,9390.46,38797.369999999995,0
2025-11-17T10:26:06.178681,GMTUSDT,BUY,🚀 Very Strong,9,0.0219,52.85714285714283,62.13592233009735,-1.039,1218378.442045,16490.5,84932.5,1063114.5,1710937.2,16490.5,1749256.7999999998,4931658.8,1
2025-11-17T10:28:07.936193,AXLUSDT,BUY,✅ Good,7,0.1405,52.9411764705884,57.56457564575629,-2.97,1060904.179955,6977.0,50860.68,230906.21,313573.76,-6977.0,298779.87,276077.47000000003,0
2025-11-17T10:31:57.667322,PLUMEUSDT,BUY,✅ Good,7,0.03125,66.29032258064525,47.204161248374525,0.969,5890386.86585,572867.0,2005570.0,2005570.0,4344171.0,572867.0,3818107.0,4957468.0,1
2025-11-17T10:32:49.524123,ASTERUSDT,BUY,✅ Good,7,1.241,57.30337078651685,48.5355648535565,-0.799,304263322.70909,15534.52,161881.13,161881.13,2643659.58,15534.52,1881132.96,16085957.28,0
2025-11-17T10:47:45.949154,KAIAUSDT,BUY,🔥 Strong,8,0.0894,33.333333333333,59.52380952380944,0.0,2143526.23583,0.0,30735.1,30735.1,277176.4,0.0,277176.4,733243.4,0
2025-11-17T10:50:00.950934,SAHARAUSDT,BUY,🚀 Very Strong,9,0.08083,70.04608294930871,56.62650602409628,3.668,2613970.51857,0.0,666712.0,666712.0,2649950.0,0.0,2307372.0,3527345.0,1
2025-11-17T10:58:08.038317,DUSKUSDT,BUY,🚀 Very Strong,9,0.0615,56.98529411764707,55.731225296442666,7.706,4445839.3176,285.0,667410.0,2940213.0,4476598.0,285.0,2495228.0,11548009.0,4
2025-11-17T11:17:00.898825,HBARUSDT,BUY,✅ Good,7,0.1524,47.29136163982444,55.95621377978109,-0.477,38014957.141,0.0,985142.0,985142.0,2021668.0,0.0,3219728.0,3439957.0,0
2025-11-17T11:17:36.155480,ARDRUSDT,BUY,✅ Good,7,0.06023,57.4324324324327,55.79211020663744,1.637,1213707.30247,230.0,11008.0,11008.0,145358.0,230.0,10513.0,1205979.0,0
2025-11-17T11:18:53.371614,INJUSDT,BUY,🔥 Strong,8,6.79,54.54545454545423,63.485477178423245,-0.732,4854519.8454,861.32,4932.92,4910.02,17376.02,861.32,15442.970000000001,21492.03,0
2025-11-17T11:19:53.321251,SHIBUSDT,BUY,✅ Good,7,9.08e-06,51.99999999999999,63.99999999999976,-0.548,9793204.04377628,560255511.0,37963193806.0,37963193806.0,41315769946.0,560255511.0,34823226787.0,23552912364.0,2
2025-11-17T11:23:22.402910,MANTAUSDT,BUY,✅ Good,7,0.1156,53.73831775700921,69.72972972972968,-0.943,2565088.10773,0.0,117598.5,530951.2,577277.7,0.0,535636.2,145567.29999999993,1
2025-11-17T11:27:42.203033,LINEAUSDT,BUY,✅ Good,7,0.01093,58.490566037736095,54.79452054794538,1.204,6590800.14792,548691.0,2763916.0,10555808.0,14007913.0,548691.0,21605492.0,35610468.0,1
2025-11-17T11:27:51.328047,ZKCUSDT,BUY,✅ Good,7,0.1597,46.04316546762619,58.54126679462585,1.204,1631070.14234,991.4,3686.6,52333.8,79128.6,991.4,100426.7,145058.4,0
2025-11-17T11:28:38.308196,TURTLEUSDT,BUY,🔥 Strong,8,0.0941,50.324675324675454,54.54545454545452,-0.106,3523816.65732,36108.2,173795.8,419590.5,640255.3,36108.2,975004.6,951007.1000000001,1
2025-11-17T11:28:41.506346,GIGGLEUSDT,BUY,✅ Good,7,133.53,63.80090497737588,64.84045755568926,-4.512,38776909.46064,470.752,1192.805,4265.395,6413.401,470.752,9494.073,12606.395,0
2025-11-17T11:34:07.691773,ETHUSDT,BUY,🚀 Very Strong,9,3218.21,49.89854433171596,49.21310080816646,1.422,1991042259.993082,47.0486,2600.1075,2600.1075,6534.0263,-47.0486,5200.166,25731.355600000003,0
2025-11-17T11:34:19.045245,QTUMUSDT,BUY,✅ Good,7,1.771,49.54128440366957,48.74371859296463,2.016,1373706.196,0.0,6468.7,6468.7,18807.4,0.0,16956.2,114034.29999999999,0
2025-11-17T11:34:22.193805,ADAUSDT,BUY,✅ Good,7,0.4985,53.63457760314351,54.635108481262364,-0.08,99211007.3998,751135.2,1165035.9,1165035.9,1959225.2,751135.2,1609180.9,6230361.000000001,1
2025-11-17T11:34:28.644736,IOTAUSDT,BUY,🔥 Strong,8,0.1316,47.36842105263184,51.361867704280286,-0.379,1705795.5865,13328.0,60598.0,60598.0,222992.0,13328.0,86156.0,986922.0,1
2025-11-17T11:34:37.362793,TRXUSDT,BUY,✅ Good,7,0.2942,44.99999999999829,57.627118644067885,-0.742,112783000.67558,836186.9,2078428.6,2078428.6,4904256.8,836186.9,4434098.1,23179896.6,1
2025-11-17T11:38:47.599339,MLNUSDT,BUY,🚀 Very Strong,9,5.88,46.98795180722849,55.88235294117644,1.906,1097983.93947,0.0,5268.621,12662.272,13940.247,0.0,14283.889000000001,19616.54,0
2025-11-17T11:39:53.132893,IMXUSDT,BUY,🚀 Very Strong,11,0.399,62.68656716417911,49.54128440366973,6.117,2561311.11599,9945.73,93881.1,293486.95,467346.89,9945.73,534066.64,625320.81,1
